Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
12.04,0.022913447,0.023484943,-2.52E-05
12.06,0.022879061,0.023483859,6.77E-05
12.08,0.02286939,0.023501983,4.88E-05
12.1,0.022887351,0.023493153,6.46E-05
12.12,0.022905311,0.02347286,4.83E-05
12.14,0.022864939,0.023494702,4.39E-05
12.16,0.022914982,0.023505546,3.48E-05
12.18,0.022863097,0.023518559,5.46E-05
12.2,0.022913293,0.023477662,5.22E-05
12.22,0.022941384,0.023482309,3.44E-05
12.24,0.022909302,0.023509109,5.97E-05
12.26,0.022932942,0.023477042,7.03E-05
12.28,0.022916977,0.023497956,-2.85E-05
12.3,0.022958424,0.023471466,8.22E-05
12.32,0.02290439,0.02349021,8.76E-05
12.34,0.02285143,0.023486492,-3.45E-05
12.36,0.022922657,0.023462326,9.30E-05
12.38,0.022862483,0.023499815,9.60E-05
12.4,0.022870926,0.023489126,1.38E-05
12.42,0.022873228,0.023485408,-3.42E-05
12.44,0.022834698,0.023506476,0.000142821
12.46,0.022908074,0.023471775,9.60E-05
12.48,0.022887197,0.023492998,5.22E-06
12.5,0.022892109,0.023497336,-3.94E-05
12.52,0.022947832,0.023480141,9.43E-05
12.54,0.022923424,0.023492224,0.00012073
12.56,0.022931253,0.023492224,-9.05E-06
12.58,0.022918512,0.023488041,1.03E-05
12.6,0.022935091,0.023510349,9.83E-05
12.62,0.022928951,0.023490985,4.79E-05
12.64,0.022899631,0.023482309,1.66E-05
12.66,0.022877066,0.023483394,2.85E-05
12.68,0.022866013,0.023527389,0.00012794
12.7,0.022889807,0.023495787,-1.38E-06
12.72,0.022870772,0.02347317,1.10E-05
12.74,0.02287154,0.023486647,0.000122571
12.76,0.022864478,0.023501054,2.15E-05
12.78,0.022914828,0.02348959,3.22E-05
12.8,0.022920047,0.023472395,5.19E-05
12.82,0.022931867,0.023492069,7.00E-05
12.84,0.022902855,0.023473634,3.68E-05
12.86,0.022892109,0.023477507,1.18E-05
12.88,0.022936779,0.023489281,9.07E-05
12.9,0.022908534,0.023486957,4.28E-05
12.92,0.022920354,0.023486027,1.53E-06
12.94,0.022885969,0.023485872,9.77E-05
12.96,0.022885816,0.023504617,3.25E-05
12.98,0.022902087,0.023492534,5.60E-05
13,0.022913907,0.023477662,2.75E-05
13.02,0.022867241,0.023531726,3.39E-05
13.04,0.022933556,0.023490985,0.000130855
13.06,0.022897942,0.02348959,8.59E-06
13.08,0.02288996,0.023469142,-5.72E-05
13.1,0.022923578,0.023496406,7.67E-05
13.12,0.022855728,0.023512207,0.000202956
13.14,0.022904236,0.023482929,-3.84E-05
13.16,0.022891495,0.023486957,-2.26E-05
13.18,0.022932788,0.023476733,7.06E-05
13.2,0.022861101,0.02349842,7.18E-05
13.22,0.022850049,0.023493618,7.69E-05
13.24,0.022904543,0.023468213,7.19E-05
13.26,0.022974081,0.023488041,3.51E-05
13.28,0.022893337,0.023483239,-2.02E-05
13.3,0.022871693,0.023488506,1.92E-05
13.32,0.022900399,0.023488661,7.42E-05
13.34,0.022966099,0.02348138,0.000221518
13.36,0.022924806,0.023460932,-7.15E-05
13.38,0.022840531,0.023495477,-6.52E-05
13.4,0.022917131,0.023512517,6.40E-05
13.42,0.022908841,0.023496716,0.000234864
13.44,0.022918973,0.023497491,3.53E-06
13.46,0.022891802,0.023472395,-8.50E-05
13.48,0.022834238,0.023528783,9.14E-05
13.5,0.022912986,0.023509729,4.00E-05
13.52,0.02295259,0.023475958,0.000113367
13.54,0.022879982,0.023495322,2.41E-05
13.56,0.022900552,0.023512827,2.39E-05
13.58,0.022865553,0.023479986,7.70E-05
13.6,0.022934784,0.023501828,-3.97E-05
13.62,0.022937086,0.023451482,6.84E-05
13.64,0.022851277,0.023485718,0.000230569
13.66,0.022860487,0.023499505,-0.000143434
13.68,0.022936472,0.023466508,4.88E-05
13.7,0.022913293,0.023492224,0.000138986
13.72,0.022909916,0.023466508,3.28E-05
13.74,0.022908841,0.023459847,-2.45E-06
13.76,0.022871386,0.023484633,4.13E-05
13.78,0.022897942,0.02348107,0.000146963
13.8,0.022916517,0.023480915,-7.69E-05
13.82,0.022904083,0.023506321,6.72E-05
13.84,0.0229136,0.023535444,0.000174422
13.86,0.022909455,0.023474409,-7.61E-05
13.88,0.022857878,0.023492843,3.82E-05
13.9,0.022881824,0.023516855,5.06E-05
13.92,0.022909762,0.023493773,0.000163377
13.94,0.022893184,0.023509884,1.20E-05
13.96,0.022965178,0.023480141,-0.000120117
13.98,0.022858492,0.023520263,0.000200655
14,0.022861408,0.023478282,6.57E-05
14.02,0.022985901,0.023457679,-4.57E-05
14.04,0.022881824,0.023438005,0.00011352
14.06,0.022893337,0.023509419,2.78E-05
14.08,0.022951669,0.023470226,5.98E-06
14.1,0.022879982,0.023477042,0.000110759
14.12,0.02291621,0.023496097,-1.23E-06
14.14,0.02292281,0.023439864,8.45E-05
14.16,0.022821036,0.023491914,-1.40E-05
14.18,0.022900552,0.023498265,9.14E-05
14.2,0.02292281,0.023476888,0.00014098
14.22,0.022868623,0.023516545,-6.47E-05
14.24,0.022884741,0.023500434,4.51E-05
14.26,0.02291099,0.023496252,1.26E-05
14.28,0.022889346,0.023493463,0.000154019
14.3,0.022902855,0.023472705,5.72E-05
14.32,0.02287768,0.023517165,-7.82E-05
14.34,0.022909148,0.023525375,0.000143434
14.36,0.02298191,0.02349021,-1.99E-05
14.38,0.022926034,0.023460932,0.000116128
14.4,0.022846825,0.023493153,-4.60E-06
14.42,0.02288428,0.023482155,5.77E-05
14.44,0.022920047,0.023476733,8.84E-05
14.46,0.022915903,0.023470536,-1.10E-05
14.48,0.022944301,0.023486027,5.38E-05
14.5,0.022864478,0.023499815,6.37E-05
14.52,0.022835619,0.023487112,7.32E-05
14.54,0.022936779,0.023467748,1.24E-05
14.56,0.022932481,0.023469297,9.13E-05
14.58,0.0228961,0.023481535,-3.41E-05
14.6,0.022913754,0.023503687,9.39E-05
14.62,0.022873075,0.023519178,9.48E-05
14.64,0.022914828,0.023457679,2.59E-05
14.66,0.022921736,0.023465114,-5.20E-05
14.68,0.022836387,0.02350818,7.23E-05
14.7,0.022896868,0.023508335,0.000172121
14.72,0.022900245,0.023517474,2.04E-05
14.74,0.022890728,0.023476733,-6.18E-05
14.76,0.02291099,0.023482,7.35E-05
14.78,0.022868469,0.023521967,0.000103856
14.8,0.022897635,0.023481225,3.33E-05
14.82,0.022945222,0.023459228,2.82E-05
14.84,0.022928183,0.023495942,8.07E-05
14.86,0.022938314,0.023482929,-7.52E-06
14.88,0.02289257,0.023476888,5.02E-05
14.9,0.02291928,0.023487576,8.24E-05
14.92,0.022929565,0.0234631,2.52E-05
14.94,0.022850202,0.023475029,6.61E-05
14.96,0.022883973,0.023492224,1.58E-05
14.98,0.022884127,0.023508335,8.44E-05
15,0.022866474,0.02348138,3.37E-06
15.02,0.022890881,0.023461551,0.000102015
15.04,0.022862176,0.023501054,4.31E-05
15.06,0.022898249,0.023501054,2.68E-05
15.08,0.022888425,0.023483394,1.61E-05
15.1,0.02292803,0.023481225,5.00E-05
15.12,0.022973467,0.023505701,0.000125486
15.14,0.02293463,0.023513911,4.94E-05
15.16,0.022923731,0.0234552,-0.000104316
15.18,0.022903929,0.023469762,8.56E-05
15.2,0.022939849,0.023510658,0.000166292
15.22,0.022879522,0.023486957,3.11E-05
15.24,0.022896714,0.02347286,-9.02E-05
15.26,0.022878294,0.023518249,0.000100021
15.28,0.022867702,0.023495787,0.000137912
15.3,0.022826869,0.023461861,1.40E-05
15.32,0.022898249,0.023469607,-1.12E-05
15.34,0.02294338,0.023501519,5.84E-05
15.36,0.022865092,0.023507715,0.000155554
15.38,0.022893798,0.023440483,-0.000102322
15.4,0.022968094,0.02352615,0.000109992
15.42,0.022936626,0.023478127,8.47E-05
15.44,0.02286939,0.023466508,5.45E-05
15.46,0.02289257,0.023446835,-0.00016844
15.48,0.022928951,0.023512517,0.000246677
15.5,0.022884434,0.023513757,0.000173349
15.52,0.022845137,0.0234552,-0.000143128
15.54,0.022899785,0.023535909,-3.18E-05
15.56,0.02286586,0.023500744,0.000161383
15.58,0.022927569,0.023467438,0.000204797
15.6,0.022898863,0.023460157,-0.00021078
15.62,0.022895026,0.023514996,0.000122878
15.64,0.022960112,0.023501209,0.000136991
15.66,0.022957196,0.023513757,-2.50E-05
15.68,0.022951823,0.023445905,-2.10E-05
15.7,0.022878294,0.023492534,0.000101248
15.72,0.022890267,0.023475803,0.000129168
15.74,0.022888579,0.023464495,-3.88E-05
15.76,0.022879675,0.02350849,-4.36E-05
15.78,0.022882285,0.023485253,0.000269994
15.8,0.022835312,0.023509419,-3.70E-05
15.82,0.022837615,0.0234552,-9.74E-05
15.84,0.022872307,0.023478901,0.000144662
15.86,0.022923885,0.023500589,0.000159542
15.88,0.022907153,0.023473325,-1.24E-05
15.9,0.0228961,0.023463875,-5.08E-05
15.92,0.022973774,0.023512362,0.000101094
15.94,0.022974388,0.023488506,0.000102475
15.96,0.022920815,0.023465424,-7.82E-05
15.98,0.022918512,0.023514376,0.000151718
16,0.022959191,0.023503377,0.000109378
16.02,0.022864939,0.023473015,-0.00014773
16.04,0.022862176,0.023484788,9.54E-05
16.06,0.02289303,0.023533895,0.000102782
16.08,0.022841452,0.023499969,0.000177491
16.1,0.022864018,0.023452721,-0.000169974
16.12,0.022887658,0.023534825,6.26E-05
16.14,0.02286893,0.023471775,0.000174883
16.16,0.022930946,0.023448074,3.80E-05
16.18,0.022909916,0.023499815,-6.01E-05
16.2,0.022893337,0.023483239,8.15E-05
16.22,0.022974388,0.023500279,0.00010493
16.24,0.022932021,0.023451637,-6.60E-06
16.26,0.022934937,0.023486802,3.48E-05
16.28,0.022893491,0.023495012,6.06E-05
16.3,0.022843602,0.023476423,0.000104316
16.32,0.022893184,0.023491294,-6.00E-05
16.34,0.022938314,0.023477352,0.000113367
16.36,0.022876759,0.023493773,7.82E-05
16.38,0.022819348,0.023506476,-1.93E-05
16.4,0.022883359,0.023501673,0.000109072
16.42,0.02294077,0.023473789,-9.66E-06
16.44,0.022928337,0.023465579,4.66E-05
16.46,0.022913754,0.023531881,7.12E-05
16.48,0.022869237,0.023481535,3.91E-05
16.5,0.022968555,0.023492534,0.000121651
16.52,0.022932788,0.023481535,-0.000129475
16.54,0.022882745,0.02347317,0.000130395
16.56,0.022861255,0.023496097,9.13E-05
16.58,0.022879368,0.023486027,6.27E-05
16.6,0.022885048,0.023465269,-4.07E-05
16.62,0.022893491,0.023473325,5.05E-05
16.64,0.022906078,0.023509729,0.000149724
16.66,0.02285711,0.023497646,-9.66E-06
16.68,0.022939389,0.023483084,1.61E-05
16.7,0.022945222,0.023462326,7.61E-05
16.72,0.022936626,0.023503068,5.98E-05
16.74,0.022928797,0.023485408,-1.66E-05
16.76,0.022948292,0.02348959,0.000107998
16.78,0.022921275,0.023500899,1.78E-05
16.8,0.022909609,0.023483239,7.49E-05
16.82,0.022839764,0.023491604,-1.75E-05
16.84,0.022881517,0.023505082,9.04E-05
16.86,0.022862329,0.023484323,6.54E-05
16.88,0.022820422,0.023504772,5.97E-05
16.9,0.022915289,0.023486957,-1.04E-05
16.92,0.022842988,0.023492224,5.37E-05
16.94,0.022853579,0.0234899,0.000128554
16.96,0.022968094,0.023474099,4.60E-06
16.98,0.022960726,0.023477662,1.93E-05
17,0.022933863,0.023491294,2.79E-05
17.02,0.022946297,0.023494238,7.18E-05
17.04,0.022942613,0.023474564,5.29E-05
17.06,0.022960419,0.023462791,4.59E-05
17.08,0.022933095,0.02347193,7.07E-05
17.1,0.022855421,0.023487576,-7.67E-06
17.12,0.022878754,0.023492224,-3.07E-07
17.14,0.022871233,0.023487112,0.000140366
17.16,0.022828558,0.023500434,7.52E-05
17.18,0.022870311,0.023485563,-6.44E-06
17.2,0.022891956,0.023475338,3.33E-05
17.22,0.022865092,0.023515925,5.65E-05
17.24,0.022914368,0.023482155,2.64E-05
17.26,0.022908688,0.023483859,9.25E-05
17.28,0.022909455,0.023493928,7.41E-05
17.3,0.022989278,0.023510658,1.20E-05
17.32,0.022936012,0.023484788,-3.44E-05
17.34,0.022894719,0.02348107,8.94E-05
17.36,0.022932635,0.023493308,8.79E-05
17.38,0.022906539,0.023492379,7.36E-05
17.4,0.022891035,0.023467903,-1.95E-05
17.42,0.022882745,0.023485872,7.67E-06
17.44,0.022888579,0.023506476,0.00011306
17.46,0.022912525,0.023466663,8.16E-05
17.48,0.022879829,0.023465734,1.38E-05
17.5,0.022873689,0.023474874,2.41E-05
17.52,0.022908534,0.023470381,6.29E-05
17.54,0.022923117,0.023479056,4.14E-05
17.56,0.022901166,0.023508644,6.40E-05
17.58,0.02292281,0.023478747,4.17E-05
17.6,0.02290178,0.023477662,4.25E-05
17.62,0.022877066,0.02347286,7.21E-06
17.64,0.022868316,0.023502913,0.000124412
17.66,0.022916056,0.023491139,2.62E-05
17.68,0.022890574,0.023507715,1.60E-05
17.7,0.022879215,0.02349842,5.11E-05
17.72,0.022896561,0.02350787,7.07E-05
17.74,0.022909455,0.023488351,3.97E-05
17.76,0.022932942,0.023458763,3.33E-05
17.78,0.022921736,0.023505856,8.18E-05
17.8,0.022945836,0.023466044,-5.06E-06
17.82,0.022917898,0.023473325,6.55E-05
17.84,0.02294077,0.023518404,5.14E-05
17.86,0.022950288,0.023471621,3.24E-05
17.88,0.022864785,0.023466044,5.28E-05
17.9,0.022853733,0.023506321,7.46E-05
17.92,0.022878447,0.023453031,7.06E-06
17.94,0.022881364,0.023496561,7.73E-05
17.96,0.02286018,0.023489281,6.77E-05
17.98,0.022860641,0.023502293,-9.05E-06
18,0.022864939,0.023506476,9.28E-05
18.02,0.022891188,0.023461861,5.81E-05
18.04,0.022923578,0.023467903,4.60E-07
18.06,0.022940156,0.023498265,9.68E-05
18.08,0.022973007,0.023488661,2.59E-05
18.1,0.022896561,0.023511433,-5.52E-06
18.12,0.022938007,0.023492843,0.000112293
18.14,0.022942306,0.023481535,3.85E-05
18.16,0.022907613,0.023480141,-5.68E-06
18.18,0.02292849,0.023475803,6.83E-05
18.2,0.022851584,0.023528938,0.00012794
18.22,0.022882131,0.023457214,-3.99E-05
18.24,0.022870465,0.023482155,4.43E-05
18.26,0.022863864,0.023491604,3.14E-05
18.28,0.022889193,0.023477352,0.000160463
18.3,0.022903162,0.023467128,-3.37E-06
18.32,0.022928337,0.023484788,-1.33E-05
18.34,0.022876605,0.023508954,0.000121344
18.36,0.022919894,0.023459073,-1.99E-05
18.38,0.022894872,0.023478127,8.39E-05
18.4,0.022924499,0.023477197,7.01E-05
18.42,0.022893798,0.023491914,4.39E-05
18.44,0.022869697,0.023497646,7.21E-06
18.46,0.022924959,0.023494548,3.39E-05
18.48,0.022911297,0.023522896,9.37E-05
18.5,0.022898556,0.023470226,3.62E-05
18.52,0.022883973,0.023513137,5.25E-05
18.54,0.02290178,0.023519953,5.61E-05
18.56,0.022932328,0.023448229,1.07E-05
18.58,0.022954125,0.023480915,3.05E-05
18.6,0.022910683,0.023497646,8.70E-05
18.62,0.022923578,0.023495322,8.16E-05
18.64,0.022888425,0.023496561,-2.90E-05
18.66,0.022882899,0.023468058,8.59E-05
18.68,0.022912372,0.023468058,1.01E-05
18.7,0.022883666,0.023470691,0.000101555
18.72,0.022854193,0.023475029,5.94E-05
18.74,0.022852505,0.023484478,-9.66E-06
18.76,0.022867855,0.023479676,8.47E-05
18.78,0.022878754,0.023501364,5.19E-05
18.8,0.022926494,0.023506166,5.43E-05
18.82,0.022909762,0.023467438,4.11E-05
18.84,0.02289564,0.02348169,1.64E-05
18.86,0.022943841,0.023480605,5.32E-05
18.88,0.022934784,0.023505856,6.43E-05
18.9,0.022945683,0.023511898,6.11E-05
18.92,0.022994804,0.023475029,4.71E-05
18.94,0.022894565,0.023497956,-3.28E-05
18.96,0.022886276,0.023479056,7.90E-05
18.98,0.022879982,0.023491449,0.000103396
19,0.022873996,0.023498265,5.22E-05
19.02,0.022931407,0.02348076,3.37E-06
19.04,0.022829326,0.023506011,1.06E-05
19.06,0.022817352,0.023492069,5.95E-05
19.08,0.022874456,0.023476423,0.000140366
19.1,0.022919433,0.023473634,3.37E-05
19.12,0.022917438,0.023466818,9.82E-06
19.14,0.022895947,0.023493773,-4.30E-06
19.16,0.022891495,0.023499195,7.09E-05
19.18,0.022915442,0.02349083,0.000130088
19.2,0.022972853,0.023450553,6.14E-07
19.22,0.022922043,0.023486337,3.90E-05
19.24,0.022915135,0.023492689,1.41E-05
19.26,0.022920047,0.023479056,5.26E-05
19.28,0.022897942,0.023504307,0.000112753
19.3,0.022906232,0.023491139,2.99E-05
19.32,0.022874149,0.023497491,1.84E-05
19.34,0.022887197,0.023494238,5.02E-05
19.36,0.022908995,0.023471466,4.57E-05
19.38,0.022897789,0.023484633,8.85E-05
19.4,0.022878754,0.023486802,3.11E-05
19.42,0.022884741,0.023502913,1.43E-05
19.44,0.022909609,0.023494238,6.35E-05
19.46,0.022921122,0.023474254,8.77E-05
19.48,0.02288996,0.023494083,1.86E-05
19.5,0.022900399,0.023483239,3.54E-05
19.52,0.022863097,0.023486492,4.26E-05
19.54,0.022882592,0.023473325,7.01E-05
19.56,0.022922964,0.023477662,6.66E-05
19.58,0.02289257,0.023491449,2.09E-05
19.6,0.022902701,0.02349811,4.83E-05
19.62,0.022912832,0.023477507,2.49E-05
19.64,0.022922964,0.023487112,8.10E-05
19.66,0.022952437,0.023458143,5.40E-05
19.68,0.022934477,0.02348107,7.07E-05
19.7,0.022902087,0.023501209,-3.45E-05
19.72,0.022934016,0.02349052,4.85E-05
19.74,0.022917284,0.023522896,0.000117662
19.76,0.022899478,0.023460777,2.02E-05
19.78,0.022860027,0.023481535,3.45E-05
19.8,0.02282994,0.023496871,4.17E-05
19.82,0.022870772,0.023479056,5.72E-05
19.84,0.022873382,0.023510658,9.56E-05
19.86,0.022889346,0.023486492,2.07E-05
19.88,0.022868009,0.023493618,-2.61E-06
19.9,0.022887811,0.023506631,7.64E-05
19.92,0.022959805,0.02345489,7.18E-05
19.94,0.022940156,0.023459692,6.20E-05
19.96,0.022936472,0.023481225,1.90E-05
19.98,0.022924652,0.023499195,2.58E-05
20,0.022939389,0.023502448,4.05E-05
20.02,0.022972393,0.023470691,5.94E-05
20.04,0.02290485,0.023474254,8.39E-05
20.06,0.022836694,0.023478747,2.53E-05
20.08,0.022865399,0.023488971,1.21E-05
20.1,0.022879368,0.023485563,7.69E-05
20.12,0.022927876,0.023487112,6.43E-05
20.14,0.022893337,0.023500744,6.26E-05
20.16,0.022834084,0.023501364,-6.14E-07
20.18,0.022854807,0.023480141,4.54E-05
20.2,0.02291667,0.023481225,0.000108151
20.22,0.022954893,0.023466663,-4.91E-06
20.24,0.022905771,0.02348076,7.89E-05
20.26,0.022860948,0.023525995,5.06E-05
20.28,0.022901934,0.023495477,-2.16E-05
20.3,0.022936779,0.023473325,0.000103242
20.32,0.022941231,0.02347224,7.64E-05
20.34,0.022903776,0.023488661,2.36E-05
20.36,0.022861255,0.023497336,1.55E-05
20.38,0.022901166,0.023493153,6.72E-05
20.4,0.022959959,0.023478592,3.99E-05
20.42,0.022946604,0.02347193,6.03E-05
20.44,0.022888732,0.023473325,5.15E-05
20.46,0.022876912,0.023478901,2.75E-05
20.48,0.022911451,0.023471775,7.90E-05
20.5,0.022916824,0.023473944,1.40E-05
20.52,0.022887811,0.023489435,7.07E-05
20.54,0.022877373,0.023486182,2.44E-05
20.56,0.022863864,0.023491759,6.06E-05
20.58,0.022867855,0.023492069,6.12E-05
20.6,0.022858799,0.023481845,3.48E-05
20.62,0.022887197,0.023482309,5.11E-05
20.64,0.022898096,0.023493153,3.57E-05
20.66,0.022898863,0.023505391,7.19E-05
20.68,0.022914061,0.023491449,3.53E-05
20.7,0.022941845,0.023505082,2.88E-05
20.72,0.022934016,0.023501054,3.67E-05
20.74,0.022972393,0.023470381,8.45E-05
20.76,0.022959498,0.023484478,4.14E-06
20.78,0.02289257,0.023470691,6.26E-05
20.8,0.022907153,0.023490055,5.14E-05
20.82,0.022926341,0.023491294,2.32E-05
20.84,0.022891188,0.023480141,6.64E-05
20.86,0.022857264,0.023475338,5.65E-05
20.88,0.022853272,0.023459383,7.42E-05
20.9,0.022803537,0.023476733,1.40E-05
20.92,0.022863864,0.02347348,2.22E-05
20.94,0.022911297,0.023491294,9.79E-05
20.96,0.022902241,0.023479521,2.88E-05
20.98,0.022887658,0.023504927,7.52E-05
21,0.022886276,0.02348169,7.67E-06
21.02,0.022952437,0.023468677,2.70E-05
21.04,0.022957196,0.023475338,5.77E-05
21.06,0.022946757,0.023493308,8.61E-05
21.08,0.022885662,0.023528938,5.92E-05
21.1,0.022934937,0.023497336,-2.39E-05
21.12,0.022957349,0.023498885,4.65E-05
21.14,0.02288428,0.023474874,6.23E-05
21.16,0.022893951,0.023489435,0.000106924
21.18,0.022867241,0.023498885,1.87E-05
21.2,0.022898249,0.023492534,1.32E-05
21.22,0.022917591,0.023480451,1.56E-05
21.24,0.022893798,0.023480296,0.000124105
21.26,0.02289303,0.023474409,2.65E-05
21.28,0.022863711,0.023460932,3.64E-05
21.3,0.022872461,0.023455355,8.02E-05
21.32,0.022921275,0.023468987,3.99E-06
21.34,0.022872307,0.023488196,7.47E-05
21.36,0.022890114,0.023483239,5.84E-05
21.38,0.02292588,0.023478901,4.65E-05
21.4,0.022867855,0.023478437,4.65E-05
21.42,0.022872768,0.023484323,-5.52E-06
21.44,0.022904236,0.02350818,7.46E-05
21.46,0.022951823,0.023486957,8.70E-05
21.48,0.022936319,0.023502293,4.53E-05
21.5,0.022929565,0.023509574,-7.52E-06
21.52,0.022928951,0.023502913,5.91E-05
21.54,0.022906692,0.02350818,5.02E-05
21.56,0.022972086,0.023461087,4.66E-05
21.58,0.022909916,0.023488816,7.59E-05
21.6,0.022874763,0.023493773,1.50E-05
21.62,0.022880443,0.023489745,4.91E-05
21.64,0.022854347,0.023478592,2.67E-05
21.66,0.022880903,0.023458298,9.19E-05
21.68,0.022863711,0.023471001,3.41E-05
21.7,0.022848053,0.023471156,5.61E-05
21.72,0.022863864,0.023456284,5.20E-05
21.74,0.022878601,0.023480296,2.55E-05
21.76,0.022911451,0.023478592,4.89E-05
21.78,0.022952437,0.023480141,6.50E-05
21.8,0.022941231,0.023492379,5.68E-05
21.82,0.022903929,0.023462791,-1.99E-06
21.84,0.022905771,0.023508335,6.72E-05
21.86,0.022976998,0.023492689,6.70E-05
21.88,0.022939849,0.023484478,2.58E-05
21.9,0.022914368,0.023506786,3.37E-05
21.92,0.022891035,0.023512517,6.27E-05
21.94,0.022833624,0.023527389,4.57E-05
21.96,0.022917745,0.023480296,2.39E-05
21.98,0.022914828,0.023485098,7.99E-05
22,0.022856957,0.023473634,2.26E-05
22.02,0.022866013,0.023482309,2.18E-05
22.04,0.02288643,0.023491449,0.000115361
22.06,0.022912679,0.023479211,1.67E-05
22.08,0.022933556,0.023460622,2.81E-05
22.1,0.022886737,0.023453651,5.38E-05
22.12,0.022873842,0.023483704,6.67E-05
22.14,0.022935705,0.023461706,3.73E-05
22.16,0.022882592,0.023460312,4.88E-05
22.18,0.022870926,0.023474564,2.30E-05
22.2,0.022951823,0.023501519,2.91E-05
22.22,0.022896407,0.023521812,0.000119963
22.24,0.022891495,0.023486647,2.42E-05
22.26,0.022924192,0.023483704,-2.45E-06
22.28,0.022885816,0.023516235,5.26E-05
22.3,0.022953204,0.023496716,9.27E-05
22.32,0.022938161,0.023509574,1.83E-05
22.34,0.022892723,0.023519488,6.03E-05
22.36,0.022903776,0.023484943,-7.52E-06
22.38,0.022891649,0.023495942,4.94E-05
22.4,0.022887044,0.023487731,9.28E-05
22.42,0.022901013,0.023464959,4.00E-05
22.44,0.022869237,0.023477352,3.90E-05
22.46,0.022817506,0.023478127,4.60E-07
22.48,0.022880289,0.023485098,8.71E-05
22.5,0.022911144,0.023449623,7.67E-05
22.52,0.022888886,0.023439244,3.42E-05
22.54,0.022899324,0.023491759,3.24E-05
22.56,0.022882899,0.023469762,2.47E-05
22.58,0.022900706,0.023474719,7.06E-05
22.6,0.022992809,0.023469452,7.73E-05
22.62,0.022940617,0.023479676,1.09E-05
22.64,0.022894105,0.023507095,3.44E-05
22.66,0.022931714,0.023510658,7.10E-05
